permit_id,application_number,service_id,region_id,request_date,completion_date,processing_days,status,channel
947,PERM-2024-00947,S1,R1,2024-03-27,2024-03-28,1,Completed,Mobile App
948,PERM-2023-00948,S4,R1,2023-06-14,,25,Under Review,Service Center
949,PERM-2023-00949,S1,R1,2023-07-01,2023-07-03,2,Completed,Online Portal
950,PERM-2024-00950,S3,R3,2024-04-13,2024-04-16,3,Completed,Online Portal
951,PERM-2025-00951,S5,R4,2025-06-28,2025-07-07,9,Completed,Online Portal
952,PERM-2025-00952,S1,R1,2025-01-04,2025-01-05,1,Completed,Mobile App
953,PERM-2025-00953,S1,R1,2025-04-02,2025-04-25,23,Completed,Kiosk
954,PERM-2025-00954,S2,R3,2025-08-01,2025-08-02,1,Rejected,Mobile App
955,PERM-2023-00955,S5,R1,2023-01-07,,10,Under Review,Online Portal
956,PERM-2023-00956,S4,R1,2023-11-26,2023-11-27,1,Completed,Online Portal
957,PERM-2025-00957,S2,R5,2025-02-13,,3,Under Review,Mobile App
958,PERM-2023-00958,S3,R1,2023-05-31,2023-06-17,17,Rejected,Service Center
959,PERM-2023-00959,S1,R2,2023-05-27,2023-05-30,3,Completed,Mobile App
960,PERM-2025-00960,S5,R1,2025-07-03,2025-07-12,9,Completed,Mobile App
961,PERM-2024-00961,S5,R1,2024-11-30,2024-12-11,11,Completed,Online Portal
962,PERM-2023-00962,S1,R3,2023-03-23,2023-04-11,19,Rejected,Service Center
963,PERM-2024-00963,S1,R1,2024-05-28,2024-05-29,1,Completed,Mobile App
964,PERM-2025-00964,S1,R5,2025-03-25,2025-03-28,3,Completed,Online Portal
965,PERM-2024-00965,S1,R2,2024-12-09,2024-12-11,2,Completed,Mobile App
966,PERM-2025-00966,S3,R1,2025-01-15,2025-01-18,3,Completed,Online Portal
967,PERM-2025-00967,S2,R1,2025-10-19,2025-10-21,2,Completed,Online Portal
968,PERM-2024-00968,S1,R1,2024-12-07,2024-12-09,2,Completed,Online Portal
969,PERM-2024-00969,S2,R1,2024-04-15,2024-04-16,1,Completed,Online Portal
970,PERM-2024-00970,S5,R1,2024-01-31,2024-02-11,11,Completed,Online Portal
971,PERM-2023-00971,S2,R1,2023-09-18,2023-09-19,1,Completed,Online Portal
972,PERM-2025-00972,S2,R1,2025-03-15,,2,Under Review,Mobile App
973,PERM-2025-00973,S1,R2,2025-07-22,2025-07-23,1,Completed,Online Portal
974,PERM-2025-00974,S5,R2,2025-06-23,2025-07-04,11,Completed,Online Portal
975,PERM-2025-00975,S3,R2,2025-12-12,2025-12-14,2,Completed,Online Portal
976,PERM-2025-00976,S1,R1,2025-07-28,2025-07-30,2,Completed,Mobile App
977,PERM-2025-00977,S1,R1,2025-05-03,2025-05-04,1,Completed,Online Portal
978,PERM-2024-00978,S1,R2,2024-08-15,2024-08-16,1,Completed,Online Portal
979,PERM-2024-00979,S1,R1,2024-12-14,,19,Under Review,Service Center
980,PERM-2024-00980,S2,R1,2024-09-23,2024-09-26,3,Completed,Mobile App
981,PERM-2023-00981,S5,R3,2023-02-28,2023-04-01,32,Rejected,Service Center
982,PERM-2023-00982,S2,R2,2023-05-08,2023-05-11,3,Completed,Online Portal
983,PERM-2025-00983,S3,R1,2025-01-05,2025-01-08,3,Completed,Online Portal
984,PERM-2024-00984,S2,R1,2024-12-21,2024-12-24,3,Completed,Mobile App
985,PERM-2024-00985,S2,R2,2024-06-09,2024-06-12,3,Completed,Online Portal
986,PERM-2024-00986,S2,R2,2024-06-04,2024-06-07,3,Completed,Online Portal
987,PERM-2024-00987,S1,R2,2024-07-05,,1,Under Review,Online Portal
988,PERM-2023-00988,S2,R2,2023-08-25,2023-09-15,21,Rejected,Service Center
989,PERM-2024-00989,S2,R3,2024-05-08,,3,Under Review,Online Portal
990,PERM-2023-00990,S1,R1,2023-01-04,2023-01-20,16,Rejected,Service Center
991,PERM-2024-00991,S2,R1,2024-10-27,2024-11-17,21,Completed,Service Center
992,PERM-2024-00992,S2,R2,2024-03-17,2024-03-19,2,Completed,Online Portal
993,PERM-2023-00993,S5,R2,2023-01-29,2023-02-07,9,Completed,Mobile App
994,PERM-2024-00994,S2,R2,2024-09-01,2024-09-03,2,Rejected,Mobile App
995,PERM-2025-00995,S3,R1,2025-03-15,2025-03-27,12,Rejected,Service Center
996,PERM-2023-00996,S2,R1,2023-03-16,2023-03-19,3,Completed,Online Portal
997,PERM-2025-00997,S3,R3,2025-04-17,2025-04-19,2,Completed,Mobile App
998,PERM-2023-00998,S2,R2,2023-05-08,2023-05-10,2,Completed,Online Portal
999,PERM-2023-00999,S4,R4,2023-02-11,,12,Under Review,Service Center
1000,PERM-2023-01000,S2,R2,2023-02-10,2023-02-13,3,Completed,Online Portal
1001,PERM-2025-01001,S2,R2,2025-07-22,2025-07-25,3,Completed,Online Portal
1002,PERM-2023-01002,S2,R2,2023-02-03,2023-02-05,2,Completed,Mobile App
1003,PERM-2025-01003,S2,R3,2025-11-06,2025-11-20,14,Completed,Service Center
1004,PERM-2025-01004,S1,R2,2025-09-24,2025-09-26,2,Completed,Mobile App
1005,PERM-2024-01005,S1,R2,2024-08-10,2024-08-13,3,Completed,Online Portal
1006,PERM-2023-01006,S1,R1,2023-12-08,2023-12-09,1,Completed,Online Portal
1007,PERM-2023-01007,S4,R1,2023-01-27,,12,Under Review,Kiosk
1008,PERM-2024-01008,S1,R2,2024-10-07,2024-10-10,3,Completed,Mobile App
1009,PERM-2024-01009,S1,R1,2024-12-31,,13,Under Review,Service Center
1010,PERM-2023-01010,S2,R1,2023-06-17,2023-06-19,2,Completed,Online Portal
1011,PERM-2024-01011,S2,R1,2024-09-01,2024-09-04,3,Completed,Online Portal
1012,PERM-2023-01012,S2,R1,2023-09-25,,3,Under Review,Mobile App
1013,PERM-2025-01013,S1,R1,2025-03-31,2025-04-12,12,Rejected,Service Center
1014,PERM-2024-01014,S5,R1,2024-03-30,2024-04-09,10,Completed,Online Portal
1015,PERM-2025-01015,S3,R4,2025-06-24,2025-07-07,13,Completed,Service Center
1016,PERM-2025-01016,S3,R1,2025-07-10,2025-07-13,3,Completed,Mobile App
1017,PERM-2025-01017,S2,R1,2025-09-07,2025-09-09,2,Completed,Online Portal
1018,PERM-2024-01018,S3,R1,2024-12-02,2024-12-05,3,Completed,Online Portal
1019,PERM-2024-01019,S1,R2,2024-09-25,2024-09-28,3,Completed,Online Portal
1020,PERM-2023-01020,S1,R1,2023-05-10,2023-05-13,3,Completed,Mobile App
1021,PERM-2025-01021,S1,R3,2025-10-16,2025-10-18,2,Completed,Online Portal
1022,PERM-2025-01022,S2,R2,2025-03-29,,1,Under Review,Online Portal
1023,PERM-2024-01023,S2,R2,2024-11-23,2024-12-10,17,Rejected,Service Center
1024,PERM-2025-01024,S2,R1,2025-03-04,2025-03-07,3,Completed,Online Portal
1025,PERM-2023-01025,S1,R2,2023-01-29,2023-02-01,3,Completed,Online Portal
1026,PERM-2023-01026,S2,R1,2023-05-29,2023-05-31,2,Completed,Online Portal
1027,PERM-2023-01027,S2,R4,2023-01-11,2023-01-12,1,Completed,Mobile App
1028,PERM-2024-01028,S2,R2,2024-11-06,2024-11-08,2,Completed,Mobile App
1029,PERM-2023-01029,S2,R1,2023-07-06,2023-07-09,3,Completed,Online Portal
1030,PERM-2025-01030,S1,R1,2025-03-17,2025-03-18,1,Completed,Mobile App
1031,PERM-2025-01031,S3,R1,2025-01-13,2025-01-15,2,Completed,Mobile App
1032,PERM-2023-01032,S2,R2,2023-04-08,2023-04-10,2,Completed,Online Portal
1033,PERM-2023-01033,S1,R1,2023-02-24,2023-02-25,1,Completed,Online Portal
1034,PERM-2024-01034,S1,R2,2024-09-14,2024-09-15,1,Completed,Online Portal
1035,PERM-2024-01035,S2,R1,2024-10-25,2024-10-28,3,Completed,Online Portal
1036,PERM-2025-01036,S3,R2,2025-01-27,2025-01-29,2,Completed,Mobile App
1037,PERM-2024-01037,S2,R3,2024-02-10,2024-02-13,3,Completed,Mobile App
1038,PERM-2023-01038,S1,R2,2023-03-10,2023-03-13,3,Completed,Online Portal
1039,PERM-2025-01039,S3,R2,2025-01-20,2025-01-23,3,Completed,Online Portal
1040,PERM-2025-01040,S2,R1,2025-08-15,2025-08-17,2,Completed,Online Portal
1041,PERM-2023-01041,S2,R1,2023-12-31,2024-01-02,2,Completed,Mobile App
1042,PERM-2024-01042,S2,R2,2024-04-26,2024-04-28,2,Completed,Online Portal
1043,PERM-2023-01043,S1,R1,2023-07-20,2023-07-22,2,Completed,Mobile App
1044,PERM-2023-01044,S2,R1,2023-06-03,2023-06-06,3,Completed,Online Portal
1045,PERM-2023-01045,S2,R1,2023-03-14,2023-03-15,1,Completed,Mobile App
1046,PERM-2024-01046,S5,R1,2024-12-13,2025-01-05,23,Completed,Service Center
1047,PERM-2023-01047,S2,R1,2023-10-23,2023-10-24,1,Completed,Online Portal
1048,PERM-2025-01048,S2,R3,2025-11-06,,1,Under Review,Online Portal
1049,PERM-2023-01049,S2,R1,2023-03-02,2023-03-19,17,Completed,Kiosk
1050,PERM-2025-01050,S4,R2,2025-07-27,2025-07-28,1,Completed,Online Portal
1051,PERM-2023-01051,S3,R1,2023-02-11,2023-02-14,3,Completed,Mobile App
1052,PERM-2023-01052,S2,R2,2023-01-25,2023-01-26,1,Completed,Online Portal
1053,PERM-2025-01053,S2,R1,2025-11-28,2025-11-30,2,Completed,Mobile App
1054,PERM-2023-01054,S2,R3,2023-05-11,2023-05-14,3,Completed,Online Portal
1055,PERM-2023-01055,S2,R3,2023-04-18,2023-05-10,22,Completed,Kiosk
1056,PERM-2023-01056,S1,R1,2023-06-21,2023-06-24,3,Completed,Mobile App
1057,PERM-2023-01057,S2,R4,2023-04-12,2023-04-15,3,Completed,Mobile App
1058,PERM-2025-01058,S1,R5,2025-05-15,,3,Under Review,Mobile App
1059,PERM-2024-01059,S4,R3,2024-06-07,2024-06-08,1,Completed,Mobile App
1060,PERM-2023-01060,S2,R3,2023-10-02,2023-10-04,2,Completed,Online Portal
1061,PERM-2025-01061,S5,R1,2025-12-03,2025-12-31,28,Completed,Service Center
1062,PERM-2025-01062,S2,R2,2025-03-27,2025-04-13,17,Rejected,Kiosk
1063,PERM-2025-01063,S2,R1,2025-08-14,2025-08-16,2,Completed,Online Portal
1064,PERM-2025-01064,S2,R1,2025-11-06,,13,Under Review,Service Center
1065,PERM-2023-01065,S1,R5,2023-11-26,,3,Under Review,Mobile App
1066,PERM-2023-01066,S2,R1,2023-01-12,2023-01-15,3,Completed,Mobile App
1067,PERM-2023-01067,S1,R2,2023-08-04,2023-08-06,2,Completed,Online Portal
1068,PERM-2023-01068,S2,R3,2023-12-05,2023-12-08,3,Completed,Online Portal
1069,PERM-2024-01069,S2,R3,2024-10-22,2024-10-23,1,Completed,Online Portal
1070,PERM-2024-01070,S3,R5,2024-01-09,,2,Under Review,Online Portal
1071,PERM-2025-01071,S1,R1,2025-09-02,2025-09-05,3,Completed,Mobile App
1072,PERM-2024-01072,S1,R1,2024-12-10,2024-12-12,2,Completed,Online Portal
1073,PERM-2024-01073,S2,R1,2024-04-10,2024-04-11,1,Completed,Online Portal
1074,PERM-2024-01074,S5,R1,2024-05-03,2024-06-04,32,Rejected,Kiosk
1075,PERM-2023-01075,S2,R1,2023-02-16,2023-02-17,1,Rejected,Online Portal
1076,PERM-2025-01076,S2,R1,2025-02-16,2025-02-18,2,Completed,Online Portal
1077,PERM-2025-01077,S2,R2,2025-11-05,2025-11-08,3,Completed,Online Portal
1078,PERM-2024-01078,S1,R2,2024-12-11,2024-12-13,2,Completed,Online Portal
1079,PERM-2024-01079,S5,R1,2024-02-05,2024-02-16,11,Completed,Mobile App
1080,PERM-2025-01080,S2,R2,2025-09-07,2025-09-08,1,Completed,Mobile App
1081,PERM-2023-01081,S1,R1,2023-09-07,2023-09-10,3,Completed,Mobile App
1082,PERM-2024-01082,S2,R1,2024-01-26,2024-01-29,3,Completed,Online Portal
1083,PERM-2023-01083,S1,R2,2023-12-01,,3,Under Review,Mobile App
1084,PERM-2024-01084,S5,R2,2024-09-20,2024-09-29,9,Completed,Online Portal
1085,PERM-2023-01085,S1,R2,2023-05-17,2023-05-19,2,Completed,Online Portal
1086,PERM-2025-01086,S2,R1,2025-06-01,2025-06-02,1,Rejected,Online Portal
1087,PERM-2024-01087,S1,R3,2024-11-18,2024-11-19,1,Completed,Online Portal
1088,PERM-2025-01088,S2,R2,2025-04-06,2025-04-09,3,Rejected,Online Portal
1089,PERM-2024-01089,S3,R2,2024-12-27,2024-12-30,3,Completed,Online Portal
1090,PERM-2024-01090,S2,R2,2024-08-16,2024-09-10,25,Rejected,Kiosk
1091,PERM-2025-01091,S2,R3,2025-09-16,2025-09-18,2,Completed,Online Portal
1092,PERM-2024-01092,S4,R2,2024-01-07,2024-01-08,1,Completed,Online Portal
1093,PERM-2025-01093,S1,R2,2025-07-23,2025-07-24,1,Completed,Online Portal
1094,PERM-2025-01094,S2,R5,2025-09-21,,1,Under Review,Mobile App
1095,PERM-2024-01095,S1,R2,2024-02-06,2024-02-07,1,Completed,Online Portal
1096,PERM-2024-01096,S5,R1,2024-09-06,2024-09-27,21,Completed,Service Center
1097,PERM-2025-01097,S2,R2,2025-09-21,2025-10-09,18,Completed,Kiosk
1098,PERM-2024-01098,S2,R1,2024-09-11,2024-09-14,3,Completed,Online Portal
1099,PERM-2023-01099,S2,R1,2023-07-07,2023-07-08,1,Completed,Online Portal
1100,PERM-2023-01100,S1,R2,2023-05-11,2023-05-13,2,Completed,Online Portal
1101,PERM-2025-01101,S1,R4,2025-03-15,2025-03-16,1,Completed,Mobile App
1102,PERM-2025-01102,S1,R4,2025-07-24,,1,Under Review,Online Portal
1103,PERM-2025-01103,S2,R1,2025-09-12,2025-09-13,1,Completed,Online Portal
1104,PERM-2023-01104,S1,R1,2023-07-02,2023-07-03,1,Completed,Online Portal
1105,PERM-2025-01105,S1,R1,2025-09-09,2025-09-11,2,Completed,Mobile App
1106,PERM-2023-01106,S4,R5,2023-12-30,,1,Under Review,Online Portal
1107,PERM-2023-01107,S5,R5,2023-02-08,,10,Under Review,Online Portal
1108,PERM-2024-01108,S2,R2,2024-05-11,2024-05-12,1,Completed,Mobile App
1109,PERM-2025-01109,S2,R3,2025-09-08,2025-09-11,3,Completed,Mobile App
1110,PERM-2025-01110,S1,R2,2025-07-09,,25,Under Review,Service Center
1111,PERM-2024-01111,S2,R2,2024-12-22,2024-12-25,3,Completed,Online Portal
1112,PERM-2023-01112,S3,R1,2023-01-16,2023-01-18,2,Completed,Mobile App
1113,PERM-2024-01113,S1,R1,2024-05-07,2024-05-10,3,Completed,Mobile App
1114,PERM-2025-01114,S1,R2,2025-06-12,2025-06-14,2,Completed,Online Portal
1115,PERM-2023-01115,S3,R2,2023-11-07,2023-11-09,2,Completed,Mobile App
1116,PERM-2025-01116,S2,R1,2025-01-08,2025-01-09,1,Completed,Online Portal
1117,PERM-2024-01117,S1,R4,2024-06-29,2024-07-14,15,Completed,Service Center
1118,PERM-2024-01118,S2,R1,2024-02-18,2024-02-20,2,Completed,Online Portal
1119,PERM-2023-01119,S2,R1,2023-09-08,2023-09-11,3,Completed,Mobile App
1120,PERM-2025-01120,S2,R2,2025-01-28,2025-01-29,1,Completed,Online Portal
1121,PERM-2025-01121,S3,R2,2025-11-28,,13,Under Review,Kiosk
1122,PERM-2025-01122,S3,R2,2025-03-24,2025-03-25,1,Completed,Online Portal
1123,PERM-2023-01123,S2,R1,2023-01-29,2023-02-21,23,Completed,Kiosk
1124,PERM-2025-01124,S5,R1,2025-08-15,2025-09-16,32,Rejected,Service Center
1125,PERM-2024-01125,S2,R2,2024-04-21,2024-04-23,2,Completed,Online Portal
1126,PERM-2023-01126,S3,R2,2023-11-14,,16,Under Review,Service Center
1127,PERM-2023-01127,S2,R1,2023-09-02,2023-09-18,16,Rejected,Kiosk
1128,PERM-2025-01128,S4,R2,2025-01-17,2025-01-20,3,Completed,Online Portal
1129,PERM-2024-01129,S4,R1,2024-11-27,2024-11-29,2,Completed,Online Portal
1130,PERM-2023-01130,S1,R2,2023-09-29,2023-10-02,3,Completed,Mobile App
1131,PERM-2024-01131,S5,R3,2024-01-12,2024-01-21,9,Completed,Online Portal
1132,PERM-2023-01132,S3,R1,2023-09-23,2023-09-25,2,Completed,Online Portal
1133,PERM-2025-01133,S3,R1,2025-07-14,2025-07-15,1,Completed,Online Portal
1134,PERM-2025-01134,S1,R2,2025-07-09,2025-07-10,1,Completed,Online Portal
1135,PERM-2023-01135,S3,R2,2023-12-06,2023-12-07,1,Completed,Online Portal
1136,PERM-2024-01136,S3,R2,2024-01-24,2024-01-27,3,Completed,Online Portal
1137,PERM-2024-01137,S1,R3,2024-07-30,2024-08-11,12,Completed,Service Center
1138,PERM-2023-01138,S5,R3,2023-01-03,2023-01-14,11,Rejected,Mobile App
1139,PERM-2024-01139,S1,R5,2024-01-11,2024-01-12,1,Completed,Online Portal
1140,PERM-2023-01140,S1,R1,2023-11-20,2023-11-23,3,Completed,Mobile App
1141,PERM-2023-01141,S2,R1,2023-05-26,2023-05-27,1,Completed,Mobile App
1142,PERM-2023-01142,S2,R1,2023-10-20,,24,Under Review,Kiosk
1143,PERM-2024-01143,S2,R1,2024-03-07,2024-03-08,1,Completed,Online Portal
1144,PERM-2024-01144,S1,R2,2024-12-05,,3,Under Review,Online Portal
1145,PERM-2025-01145,S5,R1,2025-08-06,2025-08-27,21,Completed,Service Center
1146,PERM-2024-01146,S1,R4,2024-08-07,2024-08-24,17,Rejected,Service Center
1147,PERM-2024-01147,S1,R2,2024-02-03,2024-02-04,1,Completed,Mobile App
1148,PERM-2025-01148,S1,R2,2025-03-27,2025-03-30,3,Completed,Mobile App
1149,PERM-2025-01149,S2,R1,2025-08-21,2025-08-24,3,Completed,Online Portal
1150,PERM-2023-01150,S5,R1,2023-07-06,2023-07-15,9,Completed,Mobile App
1151,PERM-2023-01151,S2,R1,2023-03-02,2023-03-03,1,Completed,Online Portal
1152,PERM-2025-01152,S3,R1,2025-07-27,2025-07-30,3,Completed,Online Portal
1153,PERM-2024-01153,S1,R1,2024-12-10,,12,Under Review,Service Center
1154,PERM-2025-01154,S2,R2,2025-03-17,,3,Under Review,Online Portal
1155,PERM-2023-01155,S2,R3,2023-01-11,2023-01-13,2,Completed,Online Portal
1156,PERM-2025-01156,S2,R3,2025-12-21,2026-01-09,19,Rejected,Service Center
1157,PERM-2023-01157,S1,R2,2023-08-14,2023-08-16,2,Completed,Online Portal
1158,PERM-2024-01158,S2,R1,2024-07-17,2024-08-02,16,Rejected,Kiosk
1159,PERM-2025-01159,S2,R3,2025-02-10,2025-03-05,23,Completed,Kiosk
1160,PERM-2025-01160,S3,R3,2025-06-03,2025-06-04,1,Completed,Mobile App
1161,PERM-2023-01161,S2,R1,2023-08-14,2023-08-15,1,Completed,Online Portal
1162,PERM-2025-01162,S1,R2,2025-04-04,2025-04-05,1,Completed,Online Portal
1163,PERM-2023-01163,S2,R1,2023-08-06,2023-08-08,2,Completed,Online Portal
1164,PERM-2025-01164,S1,R3,2025-07-25,2025-07-26,1,Completed,Online Portal
1165,PERM-2025-01165,S4,R5,2025-01-22,2025-01-24,2,Completed,Online Portal
1166,PERM-2024-01166,S2,R1,2024-05-20,2024-06-01,12,Rejected,Kiosk
1167,PERM-2023-01167,S1,R3,2023-09-16,2023-09-19,3,Completed,Online Portal
1168,PERM-2023-01168,S5,R2,2023-02-23,2023-03-05,10,Completed,Mobile App
1169,PERM-2025-01169,S2,R5,2025-12-06,,1,Under Review,Online Portal
1170,PERM-2024-01170,S1,R1,2024-12-27,2024-12-30,3,Completed,Mobile App
1171,PERM-2024-01171,S2,R3,2024-11-19,2024-12-13,24,Rejected,Service Center
1172,PERM-2025-01172,S1,R1,2025-11-09,2025-11-12,3,Completed,Online Portal
1173,PERM-2024-01173,S3,R1,2024-02-23,2024-02-26,3,Completed,Online Portal
1174,PERM-2024-01174,S3,R1,2024-11-20,2024-11-23,3,Completed,Mobile App
1175,PERM-2025-01175,S5,R5,2025-04-29,2025-05-10,11,Completed,Mobile App
1176,PERM-2023-01176,S2,R3,2023-03-03,2023-03-06,3,Completed,Mobile App
1177,PERM-2023-01177,S2,R3,2023-08-04,2023-08-05,1,Completed,Online Portal
1178,PERM-2023-01178,S3,R4,2023-01-03,,1,Under Review,Online Portal
1179,PERM-2023-01179,S1,R1,2023-06-09,,17,Under Review,Kiosk
1180,PERM-2025-01180,S2,R1,2025-02-19,2025-03-09,18,Completed,Service Center
1181,PERM-2025-01181,S2,R1,2025-06-11,2025-06-12,1,Completed,Online Portal
1182,PERM-2023-01182,S1,R1,2023-11-25,2023-12-16,21,Completed,Service Center
1183,PERM-2024-01183,S2,R1,2024-08-02,2024-08-04,2,Completed,Online Portal
1184,PERM-2025-01184,S3,R1,2025-08-09,2025-08-12,3,Completed,Online Portal
1185,PERM-2024-01185,S3,R1,2024-09-26,2024-09-28,2,Completed,Online Portal
1186,PERM-2025-01186,S1,R1,2025-09-14,2025-09-16,2,Rejected,Online Portal
1187,PERM-2025-01187,S1,R1,2025-07-09,2025-07-11,2,Completed,Mobile App
1188,PERM-2025-01188,S1,R1,2025-01-07,2025-01-09,2,Completed,Online Portal
1189,PERM-2023-01189,S4,R5,2023-06-19,,1,Under Review,Online Portal
1190,PERM-2024-01190,S1,R2,2024-06-04,2024-06-05,1,Completed,Mobile App
1191,PERM-2023-01191,S2,R5,2023-02-09,2023-02-11,2,Completed,Mobile App
1192,PERM-2025-01192,S1,R1,2025-08-12,2025-08-15,3,Completed,Mobile App
1193,PERM-2025-01193,S2,R1,2025-09-10,,19,Under Review,Service Center
1194,PERM-2025-01194,S2,R2,2025-09-01,2025-09-04,3,Completed,Online Portal
1195,PERM-2023-01195,S3,R1,2023-02-07,,2,Under Review,Mobile App
1196,PERM-2023-01196,S1,R1,2023-11-24,2023-11-27,3,Completed,Mobile App
1197,PERM-2025-01197,S2,R1,2025-07-02,2025-07-05,3,Completed,Mobile App
1198,PERM-2024-01198,S1,R1,2024-03-29,2024-03-31,2,Completed,Online Portal
1199,PERM-2023-01199,S2,R1,2023-02-06,2023-02-08,2,Completed,Online Portal
1200,PERM-2025-01200,S4,R1,2025-08-30,,19,Under Review,Service Center
1201,PERM-2025-01201,S1,R2,2025-03-06,2025-03-09,3,Completed,Online Portal
1202,PERM-2025-01202,S3,R1,2025-08-30,,19,Under Review,Service Center
1203,PERM-2024-01203,S2,R1,2024-08-15,2024-08-16,1,Completed,Mobile App
1204,PERM-2025-01204,S1,R3,2025-11-29,2025-12-01,2,Completed,Mobile App
1205,PERM-2023-01205,S2,R1,2023-08-12,2023-08-24,12,Rejected,Service Center
1206,PERM-2023-01206,S1,R1,2023-11-14,2023-11-17,3,Completed,Mobile App
1207,PERM-2023-01207,S2,R3,2023-12-15,2023-12-18,3,Completed,Online Portal
1208,PERM-2023-01208,S3,R1,2023-04-25,2023-04-26,1,Completed,Mobile App
1209,PERM-2024-01209,S1,R1,2024-11-28,,15,Under Review,Service Center
1210,PERM-2025-01210,S2,R1,2025-11-29,2025-11-30,1,Completed,Online Portal
1211,PERM-2023-01211,S3,R1,2023-02-09,2023-02-10,1,Completed,Online Portal
1212,PERM-2023-01212,S5,R2,2023-08-04,2023-08-15,11,Completed,Online Portal
1213,PERM-2023-01213,S2,R3,2023-12-02,2023-12-14,12,Completed,Service Center
1214,PERM-2023-01214,S5,R1,2023-04-02,2023-04-12,10,Completed,Online Portal
1215,PERM-2023-01215,S2,R2,2023-12-19,2023-12-20,1,Completed,Mobile App
1216,PERM-2024-01216,S2,R1,2024-07-24,2024-07-26,2,Completed,Online Portal
1217,PERM-2025-01217,S3,R1,2025-03-26,,3,Under Review,Online Portal
1218,PERM-2025-01218,S2,R2,2025-02-19,2025-02-20,1,Completed,Mobile App
1219,PERM-2023-01219,S2,R1,2023-12-29,2023-12-31,2,Completed,Online Portal
1220,PERM-2024-01220,S2,R1,2024-07-10,2024-07-13,3,Completed,Mobile App
1221,PERM-2023-01221,S3,R1,2023-12-22,2023-12-23,1,Completed,Mobile App
1222,PERM-2023-01222,S3,R1,2023-07-10,2023-07-22,12,Completed,Service Center
1223,PERM-2024-01223,S2,R1,2024-02-26,2024-02-27,1,Completed,Online Portal
1224,PERM-2024-01224,S2,R3,2024-11-30,,15,Under Review,Service Center
1225,PERM-2023-01225,S2,R1,2023-01-07,2023-01-10,3,Completed,Mobile App
1226,PERM-2023-01226,S2,R1,2023-05-13,,19,Under Review,Service Center
1227,PERM-2024-01227,S1,R1,2024-07-10,2024-07-11,1,Completed,Online Portal
1228,PERM-2025-01228,S3,R2,2025-04-05,2025-04-07,2,Completed,Mobile App
1229,PERM-2025-01229,S2,R2,2025-01-30,2025-02-13,14,Rejected,Service Center
1230,PERM-2025-01230,S2,R2,2025-11-20,,15,Under Review,Service Center
1231,PERM-2024-01231,S1,R2,2024-06-18,2024-06-19,1,Completed,Online Portal
1232,PERM-2024-01232,S1,R3,2024-03-01,,2,Under Review,Online Portal
1233,PERM-2024-01233,S5,R1,2024-11-02,2024-11-11,9,Completed,Online Portal
1234,PERM-2023-01234,S2,R1,2023-12-29,2023-12-30,1,Completed,Online Portal
1235,PERM-2023-01235,S1,R3,2023-03-23,2023-03-25,2,Completed,Online Portal
1236,PERM-2023-01236,S2,R5,2023-12-22,2023-12-25,3,Completed,Online Portal
1237,PERM-2024-01237,S2,R3,2024-08-11,2024-09-03,23,Completed,Service Center
1238,PERM-2023-01238,S1,R1,2023-10-22,2023-10-24,2,Completed,Online Portal
1239,PERM-2025-01239,S2,R1,2025-12-05,2025-12-08,3,Completed,Mobile App
1240,PERM-2023-01240,S2,R1,2023-01-17,2023-01-19,2,Rejected,Online Portal
1241,PERM-2023-01241,S2,R2,2023-12-26,2023-12-28,2,Completed,Online Portal
1242,PERM-2025-01242,S2,R1,2025-05-15,2025-05-18,3,Completed,Online Portal
1243,PERM-2024-01243,S2,R1,2024-11-30,2024-12-03,3,Completed,Online Portal
1244,PERM-2024-01244,S5,R3,2024-03-23,2024-04-02,10,Completed,Mobile App
1245,PERM-2025-01245,S2,R1,2025-05-05,2025-05-17,12,Rejected,Service Center
1246,PERM-2023-01246,S1,R3,2023-12-31,2024-01-03,3,Completed,Online Portal
